link_key,observed,true_count,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20
"(3, 19, '0')",1,4807.0,5064.3,4976.2,4784.4,4574.4,4482.0,4398.0,4257.4,4242.7,4208.6,4239.0,4208.6,4183.0,4299.4,4343.3,4351.2,4351.8,4387.5,4388.9,4388.5,4389.8
"(4, 465, '0')",0,,6347.4,6202.6,6170.1,6027.2,5979.8,5911.1,5785.8,5695.2,5658.1,5670.2,5658.1,5649.4,5648.9,5650.5,5651.2,5651.3,5649.2,5648.9,5651.4,5652.5
"(361, 412, '0')",1,999.0,1761.2,1886.3,1849.1,1856.7,1720.4,1721.8,1736.7,1748.4,1806.4,1761.8,1806.4,2057.5,2179.8,2153.4,2112.4,2106.8,2119.1,2075.3,2103.2,2089.0
"(205, 412, '0')",1,999.0,3778.7,3698.9,3710.1,3687.9,3824.9,3821.0,3804.7,3792.4,3734.9,3781.1,3734.9,3482.4,3360.1,3386.6,3428.0,3433.7,3421.2,3465.4,3437.3,3451.7
"(473, 4, '0')",1,2364.5,598.0,718.9,968.2,1069.2,1224.0,1340.5,1356.3,1383.0,1440.8,1484.2,1440.8,1586.4,1443.7,1389.4,1310.1,1300.5,1294.1,1269.5,1296.8,1298.5
"(252, 4, '0')",1,2444.0,5749.4,5483.7,5201.9,4957.9,4755.7,4570.6,4429.5,4312.2,4217.2,4186.1,4217.2,4063.0,4205.2,4261.1,4341.1,4350.8,4355.1,4379.4,4354.6,4353.9
"(5, 519, '0')",0,,382.8,432.5,374.7,313.9,287.8,244.6,223.5,210.9,211.9,197.6,211.9,127.0,151.5,164.2,206.7,225.5,234.5,254.8,228.4,233.1
"(5, 35, '0')",0,,1793.6,1534.4,1473.8,1407.4,1348.5,1294.0,1286.1,1270.6,1252.9,1224.0,1252.9,1592.8,1398.7,1355.4,1342.0,1332.5,1334.6,1328.9,1336.7,1327.7
"(91, 35, '0')",0,,1839.2,1382.8,1122.9,1037.6,950.6,909.1,892.0,842.3,832.1,833.7,832.1,1240.2,1152.4,1054.3,986.2,988.8,993.4,1007.5,993.9,995.5
"(510, 35, '0')",0,,2203.3,2404.6,2142.8,1909.7,1832.8,1771.8,1703.7,1641.5,1629.0,1620.2,1629.0,1315.9,1452.0,1455.2,1504.5,1515.7,1519.2,1518.5,1510.5,1514.1
"(6, 539, '0')",0,,2558.2,2466.5,2206.5,2089.2,1929.2,1923.4,1832.6,1819.8,1789.9,1784.7,1789.9,1335.2,1361.9,1389.2,1482.4,1483.9,1486.3,1465.6,1445.9,1449.5
"(166, 539, '0')",0,,2043.1,2135.2,1839.2,1634.7,1433.5,1343.4,1284.7,1263.7,1277.0,1253.8,1277.0,923.6,960.9,1041.7,1086.5,1086.1,1089.2,1100.4,1056.6,1059.8
"(557, 539, '0')",0,,2376.8,2266.4,2106.1,2014.9,1937.6,1893.8,1814.1,1780.0,1663.9,1696.9,1663.9,1640.3,1669.6,1750.5,1749.6,1755.0,1771.0,1791.3,1760.0,1771.3
"(6, 17, '0')",0,,2587.2,2375.2,2120.7,1901.7,1703.4,1604.3,1521.4,1481.0,1414.5,1411.8,1414.5,1065.5,1216.7,1353.3,1393.0,1401.2,1409.2,1409.5,1362.5,1372.4
"(213, 17, '0')",0,,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9
"(830, 17, '0')",0,,1001.5,1687.0,1746.9,1833.8,1893.9,1989.3,1985.9,2004.7,2011.2,2028.2,2011.2,1547.3,1430.9,1466.0,1541.2,1549.6,1552.1,1580.0,1554.5,1561.8
"(865, 17, '0')",0,,1893.9,2395.5,2271.3,2122.7,2042.2,2003.1,2036.9,2050.2,2127.8,2102.7,2127.8,1956.4,1928.0,1874.4,1870.7,1875.4,1883.2,1868.5,1869.9,1864.9
"(493, 250, '0')",1,2444.0,686.5,1470.8,2028.1,2292.1,2512.4,2668.1,2770.8,2871.3,2976.8,2979.5,2976.8,2838.0,2593.5,2590.3,2738.2,2739.4,2670.7,2792.8,2748.8,2762.9
"(253, 250, '0')",1,2466.4,6380.2,5595.4,4788.9,4412.8,4256.8,4025.8,3843.8,3707.2,3505.8,3556.8,3505.8,3539.5,3761.5,3734.2,3604.0,3605.3,3670.2,3572.4,3609.1,3599.0
"(7, 559, '0')",0,,1996.6,1930.5,1664.8,1607.6,1537.1,1509.0,1497.0,1507.7,1503.1,1496.3,1503.1,1475.6,1467.1,1537.7,1646.2,1654.4,1659.9,1685.9,1661.5,1666.3
"(8, 640, '0')",1,1096.0,4781.0,2748.4,2844.4,2373.3,2473.7,2462.1,2326.9,2285.7,2235.8,2305.4,2235.8,4203.9,4123.0,4172.4,4115.8,4109.1,4094.1,4024.3,4113.4,4105.1
"(105, 82, '0')",0,,159.9,313.1,316.9,360.7,362.0,404.6,438.9,451.2,466.4,471.1,466.4,369.1,365.6,384.2,428.5,433.2,436.1,453.1,441.0,443.1
"(105, 23, '0')",0,,1292.7,1140.8,994.5,1035.8,1021.9,992.9,977.6,954.1,918.2,902.1,918.2,606.1,538.8,564.5,599.0,602.4,603.7,619.0,608.8,611.5
"(62, 23, '0')",0,,1069.7,756.7,729.2,726.8,715.9,687.9,670.6,684.3,672.8,661.9,672.8,566.8,567.5,594.8,645.1,646.8,647.0,657.7,642.8,645.2
"(95, 23, '0')",0,,1666.6,2268.2,2010.6,1874.6,1740.7,1698.6,1644.1,1618.2,1579.5,1570.9,1579.5,1491.7,1567.4,1647.3,1750.3,1757.5,1766.1,1795.5,1757.9,1763.6
"(9, 708, '0')",0,,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7,369.7
"(707, 708, '0')",0,,972.9,1261.7,1241.0,1186.3,1154.6,1126.7,1100.7,1088.1,1100.2,1081.1,1100.2,990.6,1070.8,1119.5,1192.1,1199.7,1205.1,1220.0,1193.0,1197.0
"(737, 708, '0')",0,,1495.5,1543.9,1404.4,1434.2,1449.7,1454.7,1460.2,1428.7,1426.7,1406.6,1426.7,956.7,958.5,945.8,979.1,986.3,990.2,1010.7,986.6,990.2
"(9, 1230, '0')",0,,871.8,871.8,871.8,871.8,871.8,871.8,871.8,871.8,871.8,871.8,871.8,871.8,871.8,871.8,871.8,871.8,871.8,871.8,871.8,871.8
"(82, 237, '0')",0,,159.9,313.1,316.9,360.7,362.0,404.6,438.9,451.2,466.4,471.1,466.4,369.1,365.6,384.2,428.5,433.2,436.1,453.1,441.0,443.1
"(144, 237, '0')",0,,2124.4,1971.2,1967.4,1923.6,1922.3,1879.7,1845.4,1833.1,1817.9,1813.2,1817.9,1915.2,1918.7,1900.1,1855.8,1851.1,1848.2,1831.2,1843.3,1841.2
"(62, 144, '0')",0,,272.2,525.5,539.1,511.8,508.7,479.5,471.0,469.1,472.1,470.3,472.1,140.3,217.8,265.7,281.0,282.8,286.3,293.8,284.9,285.8
"(48, 144, '0')",0,,1852.2,1445.7,1428.3,1411.8,1413.6,1400.2,1374.4,1364.0,1345.8,1342.8,1345.8,1774.9,1700.9,1634.4,1574.8,1568.3,1561.9,1537.4,1558.4,1555.4
"(57, 55, '0')",0,,1616.7,1210.2,1173.0,1181.9,1115.1,1066.9,1026.5,1014.3,958.5,942.6,958.5,752.8,785.0,845.1,902.9,907.2,913.2,949.3,917.1,922.1
"(56, 55, '0')",0,,1010.2,995.1,979.4,957.8,943.4,938.0,925.1,940.5,942.4,934.0,942.4,557.8,559.3,584.1,594.6,594.9,595.2,602.9,596.4,597.5
"(93, 55, '0')",0,,500.5,596.9,675.5,674.8,726.0,754.0,755.9,757.7,763.1,755.4,763.1,519.4,559.3,596.4,652.1,648.6,651.9,662.0,648.4,650.5
"(580, 142, '0')",1,2931.0,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1
"(12, 77, '0')",1,111.0,3534.5,3178.5,3043.0,2959.1,2983.2,2937.7,2891.7,2892.0,2852.0,2885.3,2852.0,2841.2,2965.7,2970.3,3012.8,3013.8,3013.0,3016.4,3014.6,3015.7
"(143, 579, '0')",1,2266.0,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3
"(1217, 10, '0')",0,,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9
"(561, 10, '0')",0,,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0
"(1217, 1196, '0')",0,,372.8,1014.3,714.5,719.4,695.0,746.1,758.7,759.1,757.2,746.7,757.2,455.0,508.5,540.5,630.7,620.7,629.5,689.5,647.5,654.5
"(14, 414, '0')",0,,3622.4,3826.8,3725.9,3556.7,3504.2,3442.4,3377.5,3330.2,3349.2,3378.5,3349.2,3453.9,3281.5,3236.5,3173.4,3165.7,3158.0,3145.6,3160.9,3165.7
"(577, 580, '0')",0,,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1,1895.1
"(15, 14, '0')",0,,3622.4,3826.8,3725.9,3556.7,3504.2,3442.4,3377.5,3330.2,3349.2,3378.5,3349.2,3453.9,3281.5,3236.5,3173.4,3165.7,3158.0,3145.6,3160.9,3165.7
"(579, 647, '0')",0,,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3,2284.3
"(16, 221, '0')",0,,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5
"(873, 221, '0')",0,,1509.4,1738.5,1680.1,1480.4,1411.4,1330.4,1246.5,1222.1,1174.4,1166.4,1174.4,1065.4,1078.3,1239.3,1362.9,1373.8,1382.8,1455.0,1384.7,1400.8
"(904, 221, '0')",0,,1292.0,1892.3,2160.5,2313.0,2350.8,2364.9,2394.4,2399.6,2448.4,2438.2,2448.4,1561.6,1633.2,1584.5,1646.8,1650.3,1660.6,1677.7,1645.4,1647.9
"(1308, 221, '0')",0,,2801.8,2405.2,2148.6,2038.0,1984.1,1940.5,1931.7,1917.4,1892.6,1874.8,1892.6,2247.3,2081.4,2001.3,1994.6,1991.2,1994.3,1987.9,2001.1,1992.9
"(16, 895, '0')",0,,2034.4,2034.4,2034.4,2034.4,2034.4,2034.4,2034.4,2034.4,2034.4,2034.4,2034.4,2034.4,2034.4,2034.4,2034.4,2034.4,2034.4,2034.4,2034.4,2034.4
"(111, 895, '0')",0,,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5,1718.5
"(17, 1250, '0')",0,,1115.8,2119.5,2084.3,2064.8,2013.4,1982.6,2037.0,2057.0,2096.0,2095.1,2096.0,1713.3,1699.7,1694.4,1667.1,1678.7,1690.7,1679.2,1669.4,1671.0
"(1252, 1250, '0')",0,,56.6,63.2,66.1,68.1,70.7,72.2,75.2,75.5,79.1,80.9,79.1,97.2,80.1,75.1,68.8,68.2,68.0,70.1,72.1,71.7
"(570, 1250, '0')",0,,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2
"(17, 6, '0')",0,,2558.2,2466.5,2206.5,2089.2,1929.2,1923.4,1832.6,1819.8,1789.9,1784.7,1789.9,1335.2,1361.9,1389.2,1482.4,1483.9,1486.3,1465.6,1445.9,1449.5
"(539, 6, '0')",0,,2587.2,2375.2,2120.7,1901.7,1703.4,1604.3,1521.4,1481.0,1414.5,1411.8,1414.5,1065.5,1216.7,1353.3,1393.0,1401.2,1409.2,1409.5,1362.5,1372.4
"(17, 1275, '0')",0,,1775.4,1838.6,1814.9,1671.0,1663.7,1657.5,1641.4,1626.0,1634.3,1629.7,1634.3,1487.5,1480.8,1576.8,1622.3,1630.4,1634.3,1680.0,1638.5,1645.3
"(17, 213, '0')",0,,1542.1,1542.1,1542.1,1542.1,1542.1,1542.1,1542.1,1542.1,1542.1,1542.1,1542.1,1542.1,1542.1,1542.1,1542.1,1542.1,1542.1,1542.1,1542.1,1542.1
"(847, 213, '0')",0,,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9,1508.9
"(712, 728, '0')",0,,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4
"(712, 706, '0')",0,,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5
"(703, 706, '0')",0,,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0
"(715, 706, '0')",0,,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4,366.4
"(717, 706, '0')",0,,1430.5,1430.5,1430.5,1430.5,1430.5,1430.5,1430.5,1430.5,1430.5,1430.5,1430.5,1430.5,1430.5,1430.5,1430.5,1430.5,1430.5,1430.5,1430.5,1430.5
"(729, 712, '0')",0,,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5,666.5
"(706, 712, '0')",0,,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4,411.4
"(70, 147, '0')",1,1926.5,673.4,1081.8,1016.5,937.6,896.0,849.8,820.0,807.0,788.1,780.1,788.1,662.8,669.7,684.4,719.4,721.6,723.3,725.9,709.7,711.3
"(18, 1303, '0')",0,,2967.5,2635.4,2637.4,2494.7,2313.5,2270.9,2218.1,2153.0,2201.0,2194.6,2201.0,2461.7,2325.1,2220.1,2187.9,2196.1,2196.4,2208.2,2212.6,2213.0
"(34, 1303, '0')",0,,2851.5,2254.5,2159.2,2065.5,2082.3,2013.4,1975.6,1935.9,1907.6,1914.9,1907.6,2339.5,2132.1,2118.9,2113.4,2118.2,2115.8,2113.0,2120.1,2117.1
"(18, 5, '0')",0,,2176.4,1966.8,1848.6,1721.3,1636.3,1538.6,1509.6,1481.5,1464.8,1421.6,1464.8,1719.8,1550.2,1519.6,1548.7,1558.0,1569.0,1583.7,1565.1,1560.9
"(150, 32, '0')",0,,1276.1,2055.4,1680.0,1501.7,1370.2,1253.7,1165.7,1098.5,1035.6,1009.6,1035.6,759.2,814.6,837.5,858.5,857.1,857.8,841.9,828.5,830.9
"(150, 287, '0')",0,,1207.6,1349.7,1452.5,1503.8,1520.9,1540.7,1562.3,1580.4,1593.5,1606.1,1593.5,1715.3,1612.5,1569.3,1549.0,1555.9,1552.2,1554.1,1558.8,1556.8
"(560, 238, '0')",0,,568.7,769.5,536.8,502.6,458.4,452.9,474.2,478.3,485.7,475.7,485.7,826.7,852.4,825.4,819.3,819.3,822.9,811.6,809.2,807.4
"(19, 309, '0')",1,4807.0,5064.3,4976.2,4784.4,4574.4,4482.0,4398.0,4257.4,4242.7,4208.6,4239.0,4208.6,4183.0,4299.4,4343.3,4351.2,4351.8,4387.5,4388.9,4388.5,4389.8
"(135, 309, '0')",0,,993.9,1979.6,2234.3,2192.2,2560.7,2525.9,2481.6,2545.5,2409.6,2451.7,2409.6,915.9,919.1,898.8,989.4,1006.3,980.3,1023.5,963.3,965.1
"(558, 115, '0')",1,1330.0,1797.5,1913.9,1844.7,1742.5,1640.4,1497.1,1450.1,1401.6,1369.7,1362.5,1369.7,1184.2,1168.7,1204.6,1239.3,1239.0,1241.5,1256.2,1237.8,1240.8
"(10, 1217, '0')",0,,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0
"(1214, 1217, '0')",0,,148.7,111.2,167.2,182.8,177.1,174.4,182.0,183.8,185.1,188.5,185.1,212.6,64.7,64.2,70.0,71.1,71.8,76.6,76.2,77.1
"(1216, 1217, '0')",0,,619.1,1298.0,942.2,931.5,912.8,966.7,971.6,970.2,967.0,953.1,967.0,637.2,838.7,871.2,955.6,944.6,952.6,1007.8,966.2,972.3
"(10, 1285, '0')",0,,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9,547.9
"(127, 555, '0')",0,,2746.3,2721.0,2512.0,2374.6,2335.0,2287.3,2245.9,2231.9,2206.3,2225.1,2206.3,1906.6,1803.1,1785.2,1887.0,1895.9,1888.8,1946.4,1900.5,1904.7
"(1555, 1730, '0')",0,,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7,156.7
"(22, 76, '0')",0,,5526.0,6658.9,6419.8,6196.1,5990.4,6000.1,6077.3,6100.1,6029.3,5962.5,6029.3,4889.5,5001.1,4973.7,5004.0,5012.2,5012.0,5034.4,5014.3,5019.9
"(23, 57, '0')",0,,2032.4,2235.2,2069.5,2029.6,1941.3,1870.4,1795.4,1748.9,1667.5,1638.5,1667.5,1188.9,1206.6,1268.9,1348.1,1352.2,1356.9,1386.4,1348.0,1353.9
"(23, 7, '0')",0,,1996.6,1930.5,1664.8,1607.6,1537.1,1509.0,1497.0,1507.7,1503.1,1496.3,1503.1,1475.6,1467.1,1537.7,1646.2,1654.4,1659.9,1685.9,1661.5,1666.3
"(1554, 1729, '0')",0,,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0,784.0
"(545, 557, '0')",0,,2376.8,2266.4,2106.1,2014.9,1937.6,1893.8,1814.1,1780.0,1663.9,1696.9,1663.9,1640.3,1669.6,1750.5,1749.6,1755.0,1771.0,1791.3,1760.0,1771.3
"(41, 548, '0')",1,1698.0,1280.1,1581.8,1435.3,1417.6,1328.8,1391.9,1337.1,1333.9,1293.8,1326.4,1293.8,1027.0,968.8,985.9,1030.8,1026.8,1029.6,1063.9,1042.0,1045.9
"(373, 668, '0')",0,,10.6,443.4,496.1,499.1,610.7,608.0,581.6,572.7,594.6,611.7,594.6,17.8,46.2,53.4,77.6,81.0,83.4,94.5,82.0,84.1
"(30, 668, '0')",0,,2581.1,2148.4,2095.7,2092.6,1981.0,1983.7,2010.1,2019.0,1997.1,1980.0,1997.1,2573.9,2545.5,2538.3,2514.1,2510.8,2508.4,2497.2,2509.8,2507.6
"(672, 551, '0')",0,,2122.5,2260.6,2200.5,2058.1,1967.2,1928.8,1854.0,1822.2,1847.6,1824.0,1847.6,1670.5,1785.7,1794.1,1845.2,1859.9,1864.3,1885.2,1857.0,1853.7
"(527, 524, '0')",0,,1185.5,1337.6,1450.0,1407.4,1343.6,1330.2,1335.3,1336.3,1353.1,1325.4,1353.1,1039.7,1021.3,1030.1,1085.5,1096.4,1105.1,1134.2,1115.5,1114.1
"(25, 27, '0')",0,,1349.4,1193.9,1321.7,1228.7,1277.1,1221.4,1180.1,1145.4,1107.9,1104.1,1107.9,1149.9,897.9,907.8,947.1,955.9,954.4,977.4,968.8,973.5
"(446, 27, '0')",0,,1340.2,3275.9,3092.4,3433.1,3379.3,3290.3,3373.4,3407.1,3332.4,3341.2,3332.4,1665.5,1764.9,1786.9,1807.0,1816.2,1842.4,1938.8,1819.4,1837.4
"(670, 27, '0')",0,,1420.0,1312.6,1340.4,1214.0,1149.2,1066.2,1075.2,1061.0,1052.8,1038.5,1052.8,982.7,860.1,862.8,893.2,904.3,910.3,928.2,909.1,908.0
"(26, 37, '0')",0,,1451.2,1507.9,1398.9,1405.2,1600.5,1565.1,1491.0,1487.0,1430.5,1431.6,1430.5,1525.8,1433.0,1315.2,1265.5,1260.6,1255.6,1287.0,1260.6,1262.3
"(225, 37, '0')",0,,1234.2,1021.5,975.3,1062.1,1034.5,912.4,840.4,822.3,780.0,775.3,780.0,948.5,933.9,879.6,895.4,898.2,901.9,925.5,901.6,906.0
"(503, 37, '0')",0,,1807.6,1912.7,1894.1,1697.5,1790.0,1843.6,1863.8,1873.1,1894.2,1943.3,1894.2,1962.8,1870.3,1855.3,1783.3,1775.6,1768.5,1751.0,1775.5,1772.1
"(514, 517, '0')",0,,939.1,754.9,659.1,549.5,561.0,533.5,501.2,487.0,434.9,436.9,434.9,345.4,367.7,396.1,426.1,429.4,430.9,442.3,424.1,426.7
"(27, 447, '0')",0,,1580.2,2516.3,2543.6,2712.4,2665.7,2547.8,2573.4,2621.0,2646.3,2587.8,2646.3,1588.7,1552.6,1620.2,1772.9,1800.7,1830.1,1989.3,1829.5,1845.2
"(27, 670, '0')",0,,1798.3,2599.0,2537.3,2545.5,2446.5,2309.1,2285.7,2254.4,2224.4,2188.8,2224.4,1142.5,900.8,921.5,955.9,964.0,963.2,977.3,965.1,969.7
"(29, 670, '0')",0,,1420.0,1312.6,1340.4,1214.0,1149.2,1066.2,1075.2,1061.0,1052.8,1038.5,1052.8,982.7,860.1,862.8,893.2,904.3,910.3,928.2,909.1,908.0
"(27, 452, '0')",1,2179.5,731.1,667.1,673.6,617.8,693.3,721.1,769.6,738.0,622.4,707.2,622.4,1067.0,1069.5,1015.7,918.6,911.8,914.0,877.9,902.7,904.0
"(534, 537, '0')",0,,1565.1,1566.7,1707.4,1709.4,1776.0,1838.2,1863.8,1842.5,1867.1,1898.2,1867.1,1799.3,1698.6,1703.2,1703.8,1701.8,1702.9,1708.0,1716.1,1715.4
"(513, 510, '0')",0,,2203.3,2404.6,2142.8,1909.7,1832.8,1771.8,1703.7,1641.5,1629.0,1620.2,1629.0,1315.9,1452.0,1455.2,1504.5,1515.7,1519.2,1518.5,1510.5,1514.1
"(11, 1048, '0')",0,,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1
"(451, 1048, '0')",0,,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3
"(29, 1041, '0')",0,,838.7,838.7,838.7,838.7,838.7,838.7,838.7,838.7,838.7,838.7,838.7,838.7,838.7,838.7,838.7,838.7,838.7,838.7,838.7,838.7
"(29, 1045, '0')",0,,1297.7,2594.1,2528.8,2667.9,2559.1,2526.7,2557.6,2539.8,2555.0,2506.6,2555.0,1423.7,1459.4,1494.0,1518.9,1516.1,1513.4,1516.3,1515.3,1518.2
"(29, 451, '0')",0,,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3,918.3
"(1048, 451, '0')",0,,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1,1000.1
"(529, 532, '0')",0,,586.1,580.8,507.7,448.6,443.4,428.4,414.4,397.4,373.9,366.8,373.9,241.8,239.9,238.9,260.7,264.3,266.3,276.1,263.5,265.9
